sentence|sentiment|chapter|book|spells|characters|groups
  When the bell finally rang, they hurried out into the  corridors toward the Dark Arts classroom and found  Professor Moody leaving it|-0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He looked as tired as they  felt|-0.4404|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The eyelid of his normal eye was drooping, giving  his face an even more lopsided appearance than  usual|0.34|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Professor Moody?” Harry called as they made their  way toward him through the crowd|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  “Hello, Potter,” growled Moody|-0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 His magical eye  followed a couple of passing first years, who sped up,  looking nervous; it rolled into the back of Moody’s  head and watched them around the corner before he  spoke again|-0.2732|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Come in here|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  He stood back to let them into his empty classroom,  limped in after them, and closed the door|-0.2023|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Did you find him?” Harry asked without preamble|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  “Mr Crouch?”  “No,” said Moody|-0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Barty Crouch Sr'}|{'Ministry'}
 He moved over to his desk, sat  down, stretched out his wooden leg with a slight  groan, and pulled out his hip flask|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Did you use the map?” Harry said|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  “Of course,” said Moody, taking a swig from his flask|-0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Took a leaf out of your book, Potter|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Summoned it  from my office into the forest|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He wasn’t anywhere on  there|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “So he did Disapparate?” said Ron|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
  “You can’t Disapparate on the grounds, Ron\” said  Hermione|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
 “There are other ways he could have  disappeared, aren’t there, Professor?”  Moody’s magical eye quivered as it rested on  Hermione|-0.2263|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 “You’re another one who might think about  a career as an Auror,” he told her|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “Mind works the  right way, Granger|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  Hermione flushed pink with pleasure|0.5719|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
  “Well, he wasn’t invisible,” said Harry|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 “The map  shows invisible people|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He must’ve left the grounds,  then|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “But under his own steam?” said Hermione eagerly,  “or because someone made him?”  “Yeah, someone could’ve — could’ve pulled him onto a  broom and flown off with him, couldn’t they?” said  Ron quickly, looking hopefully at Moody as if he too  wanted to be told he had the makings of an Auror|0.5171|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
  “We can’t rule out kidnap,” growled Moody|-0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “So,” said Ron, “d’you reckon he’s somewhere in  Hogsmeade?”  “Could be anywhere,” said Moody, shaking his head|-0.4939|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
  “Only thing we know for sure is that he’s not here|0.3182|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  He yawned widely, so that his scars stretched, and  his lopsided mouth revealed a number of missing  teeth|-0.2263|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Then he said, “Now, Dumbledore’s told me you  three fancy yourselves as investigators, but there’s  nothing you can do for Crouch|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The Ministry’ll be  looking for him now, Dumbledore’s notified them|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Potter, you just keep your mind on the third task|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “What?” said Harry|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 “Oh yeah |0.296|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  He hadn’t given the maze a single thought since he’d  left it with Krum the previous night|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Viktor Krum'}|{'Durmstrang', 'Champion'}
  “Should be right up your street, this one,” said  Moody, looking up at Harry and scratching his  scarred and stubbly chin|-0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 “From what Dumbledore’s  said, you’ve managed to get through stuff like this  plenty of times|0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Broke your way through a series of  obstacles guarding the Sorcerer’s Stone in your first  year, didn’t you?”  “We helped,” Ron said quickly|-0.6597|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
 “Me and Hermione  helped|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
”  Moody grinned|-0.1027|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Well, help him practice for this one, and I’ll be very  surprised if he doesn’t win,” said Moody|0.3384|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “In the  meantime |0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 constant vigilance, Potter|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Constant  vigilance|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
” He took another long draw from his hip  flask, and his magical eye swiveled onto the window|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  The topmost sail of the Durmstrang ship was visible  through it|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “You two,” counseled Moody, his normal eye on Ron  and Hermione, “you stick close to Potter, all right? I’m  keeping an eye on things, but all the same |-0.1901|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
 you can  never have too many eyes out|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  •k k k  Sirius sent their owl back the very next morning|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Sirius Black'}|{'Order of the Phoenix', 'Black Family', 'Marauders'}
 It  fluttered down beside Harry at the same moment that  a tawny owl landed in front of Hermione, clutching a  copy of the Daily Prophet in its beak|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 She took the  newspaper, scanned the first few pages, said, “Ha!  She hasn’t got wind of Crouch!” then joined Ron and  Harry in reading what Sirius had to say on the  mysterious events of the night before last|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Ron Weasley', 'Sirius Black', 'Harry Potter'}|"{'Black Family', 'Potter Family', 'Gryffindor Quidditch', 'Marauders', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Order of the Phoenix', 'Golden Trio', 'Prefect'}"
  Harry — what do you think you are playing at,  walking off into the forest with Viktor Krum? I want  you to swear, by return owl, that you are not going to  go walking with anyone else at night|0.2263|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Viktor Krum'}|"{'Durmstrang', 'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Golden Trio'}"
 There is  somebody highly dangerous at Hogwarts|-0.5256|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 It is clear to  me that they wanted to stop Crouch from seeing  Dumbledore and you were probably feet away from  them in the dark|0.1027|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 You could have been killed|-0.6705|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Your name didn’t get into the Goblet of Fire by  accident|-0.6705|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 If someone’s trying to attack you, they’re on  their last chance|-0.2732|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Stay close to Ron and Hermione, do  not leave Gryffindor Tower after hours, and arm  yourself for the third task|0.0382|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Godric Gryffindor', 'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Founder', 'Weasley Family', 'Golden Trio', 'Prefect'}"
 Practice Stunning and  Disarming|0.3818|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 A few hexes wouldn’t go amiss either|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  There’s nothing you can do about Crouch|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Keep your  head down and look after yourself|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 I’m waiting for your  letter giving me your word you won’t stray out-of-  bounds again|0.34|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Sirius  “Who’s he, to lecture me about being out-of-bounds?”  said Harry in mild indignation as he folded up Sirius’s  letter and put it inside his robes|-0.5267|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Sirius Black', 'Harry Potter'}|"{'Black Family', 'Potter Family', 'Gryffindor Quidditch', 'Marauders', ""Dumbledore's Army"", 'Gryffindor', 'Order of the Phoenix', 'Golden Trio'}"
 “After all the stuff he  did at school!”  “He’s worried about you!” said Hermione sharply|-0.4184|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
  “Just like Moody and Hagrid! So listen to them!”  “No one’s tried to attack me all year,” said Harry|-0.5696|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Rubeus Hagrid'}|"{'Potter Family', 'Gryffindor Quidditch', 'Gamekeeper', ""Dumbledore's Army"", 'Gryffindor', 'Order of the Phoenix', 'Golden Trio', 'Teacher'}"
 “No  one’s done anything to me at all — ”  “Except put your name in the Goblet of Fire,” said  Hermione|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 “And they must’ve done that for a reason,  Harry|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 Snuffles is right|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Sirius Black'}|{'Order of the Phoenix', 'Black Family', 'Marauders'}
 Maybe they’ve been biding  their time|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Maybe this is the task they’re going to get  you|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “Look,” said Harry impatiently, “let’s say Sirius is  right, and someone Stunned Krum to kidnap Crouch|-0.4767|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Sirius Black', 'Harry Potter', 'Viktor Krum'}|"{'Durmstrang', 'Black Family', 'Potter Family', 'Gryffindor Quidditch', 'Marauders', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Order of the Phoenix', 'Golden Trio'}"
  Well, they would’ve been in the trees near us,  wouldn’t they? But they waited till I was out of the  way until they acted, didn’t they? So it doesn’t look  like I’m their target, does it?”  “They couldn’t have made it look like an accident if  they’d murdered you in the forest!” said Hermione|-0.7212|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
  “But if you die during a task — ”  “They didn’t care about attacking Krum, did they?”  said Harry|-0.5719|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Viktor Krum'}|"{'Durmstrang', 'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Golden Trio'}"
 “Why didn’t they just polish me off at the  same time? They could’ve made it look like Krum and  I had a duel or something|0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Viktor Krum'}|{'Durmstrang', 'Champion'}
”  “Harry, I don’t understand it either,” said Hermione  desperately|-0.3818|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 “I just know there are a lot of odd things  going on, and I don’t like it|0.0516|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Moody’s right — Sirius  is right — you’ve got to get in training for the third  task, straight away|0.2263|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Sirius Black'}|{'Order of the Phoenix', 'Black Family', 'Marauders'}
 And you make sure you write  back to Sirius and promise him you’re not going to go  sneaking off alone again|0.3818|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Sirius Black'}|{'Order of the Phoenix', 'Black Family', 'Marauders'}
”  The Hogwarts grounds never looked more inviting  than when Harry had to stay indoors|-0.2912|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 For the next  few days he spent all of his free time either in the  library with Hermione and Ron, looking up hexes, or  else in empty classrooms, which they sneaked into to  practice|0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
 Harry was concentrating on the Stunning  Spell, which he had never used before|0.3818|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 The trouble  was that practicing it involved certain sacrifices on  Ron’s and Hermione ’s part|-0.1531|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
  “Can’t we kidnap Mrs Norris?” Ron suggested on  Monday lunchtime as he lay flat on his back in the  middle of their Charms classroom, having just been  Stunned and reawoken by Harry for the fifth time in a  row|0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Ron Weasley'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
 “Let’s Stun her for a bit|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Or you could use  Dobby, Harry, I bet he’d do anything to help you|0.4019|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Dobby'}|"{'House-Elf', 'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 I’m  not complaining or anything” — he got gingerly to his  feet, rubbing his backside — “but I’m aching all over|-0.3834|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Well, you keep missing the cushions, don’t you!” said  Hermione impatiently, rearranging the pile of  cushions they had used for the Banishing Spell,  which Flitwick had left in a cabinet|-0.636|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Filius Flitwick'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect', 'Teacher'}"
 “Just try and fall  backward!”  “Once you’re Stunned, you can’t aim too well,  Hermione!” said Ron angrily|-0.3987|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
 “Why don’t you take a  turn?”  “Well, I think Harry’s got it now, anyway,” said  Hermione hastily|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 “And we don’t have to worry about  Disarming, because he’s been able to do that for ages|-0.4404|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  |0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 I think we ought to start on some of these hexes  this evening|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  She looked down the list they had made in the  library|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “I like the look of this one,” she said, “this  Impediment Curse|-0.25|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Should slow down anything that’s  trying to attack you, Harry|-0.4767|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 We’ll start with that one|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  The bell rang|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 They hastily shoved the cushions back  into Flitwick’s cupboard and slipped out of the  classroom|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Filius Flitwick'}|{'Teacher'}
  “See you at dinner!” said Hermione, and she set off for  Arithmancy, while Harry and Ron headed toward  North Tower, and Divination|0.4574|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Ron Weasley', 'Hermione Granger', 'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect'}"
 Broad strips of dazzling  gold sunlight fell across the corridor from the high  windows|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The sky outside was so brightly blue it  looked as though it had been enameled|0.5009|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “It’s going to be boiling in Trelawney’s room, she never  puts out that fire,” said Ron as they started up the  staircase toward the silver ladder and the trapdoor|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Sybill Trelawney', 'Ron Weasley'}|"{'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Weasley Family', 'Golden Trio', 'Prefect', 'Teacher'}"
  He was quite right|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The dimly lit room was  swelteringly hot|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The fumes from the perfumed fire  were heavier than ever|-0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Harry’s head swam as he  made his way over to one of the curtained windows|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  While Professor Trelawney was looking the other way,  disentangling her shawl from a lamp, he opened it an  inch or so and settled back in his chintz armchair, so  that a soft breeze played across his face|0.34|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Sybill Trelawney'}|{'Teacher'}
 It was  extremely comfortable|0.5563|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “My dears,” said Professor Trelawney, sitting down in  her winged armchair in front of the class and peering  around at them all with her strangely enlarged eyes,  “we have almost finished our work on planetary  divination|0.128|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Sybill Trelawney'}|{'Teacher'}
 Today, however, will be an excellent  opportunity to examine the effects of Mars, for he is  placed most interestingly at the present time|0.8588|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 If you  will all look this way, I will dim the lights|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  She waved her wand and the lamps went out|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The fire  was the only source of light now|-0.34|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Professor Trelawney  bent down and lifted, from under her chair, a  miniature model of the solar system, contained within  a glass dome|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Sybill Trelawney'}|{'Teacher'}
 It was a beautiful thing; each of the  moons glimmered in place around the nine planets  and the fiery sun, all of them hanging in thin air  beneath the glass|0.3612|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Harry watched lazily as Professor  Trelawney began to point out the fascinating angle  Mars was making to Neptune|0.5423|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Sybill Trelawney'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Teacher'}"
 The heavily perfumed  fumes washed over him, and the breeze from the  window played across his face|0.3182|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He could hear an  insect humming gently somewhere behind the  curtain|0.4588|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 His eyelids began to droop|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  He was riding on the back of an eagle owl, soaring  through the clear blue sky toward an old, ivy-covered  house set high on a hillside|0.3818|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Lower and lower they  flew, the wind blowing pleasantly in Harry’s face, until  they reached a dark and broken window in the upper  story of the house and entered|-0.4588|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 Now they were flying  along a gloomy passageway, to a room at the very end  |-0.1531|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 through the door they went, into a dark room  whose windows were boarded up|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Harry had left the owl’s back |0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 he was watching,  now, as it fluttered across the room, into a chair with  its back to him|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 There were two dark shapes on the  floor beside the chair |0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 both of them were stirring|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  One was a huge snake |0.3182|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 the other was a man |0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 a  short, balding man, a man with watery eyes and a  pointed nose |0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 he was wheezing and sobbing on the  hearth rug|-0.3818|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “You are in luck, Wormtail,” said a cold, high-pitched  voice from the depths of the chair in which the owl  had landed|0.4588|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
 “You are very fortunate indeed|0.4927|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Your  blunder has not ruined everything|0.3724|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He is dead|-0.6486|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “My Lord!” gasped the man on the floor|0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “My Lord, I  am |0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 1 am so pleased |0.5777|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 and so sorry|-0.1513|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “Nagini,” said the cold voice, “you are out of luck|0.4588|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Nagini'}|{'Pet'}
 1  will not be feeding Wormtail to you, after all |0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|{'Peter Pettigrew'}|{'Death Eater', 'Marauder'}
 but  never mind, never mind |0.0|86 The Dream  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
