sentence|sentiment|chapter|book|spells|characters|groups
  He turned away and caught Ron’s eye instead,  exchanging in silence a look that confirmed what  Ginny had said|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Ginny Weasley'}|"{""Dumbledore's Army"", 'Gryffindor', 'Prefect', 'Golden Trio', 'Gryffindor Quidditch', 'Weasley Family'}"
  “How did he die?” whispered Tonks|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Nymphadora Tonks'}|{'Order of the Phoenix', 'Ministry'}
 “How did it  happen?”  “Snape killed him,” said Harry|-0.6705|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Harry Potter'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family', 'Teacher'}"
 “I was there, I saw it|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  We arrived back on the Astronomy Tower because  that’s where the Mark was|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 Dumbledore was ill, he  was weak, but I think he realized it was a trap when  we heard footsteps running up the stairs|-0.7003|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 He  immobilized me, I couldn’t do anything, I was under  the Invisibility Cloak — and then Malfoy came  through the door and disarmed him — ”  Hermione clapped her hands to her mouth and Ron  groaned|-0.296|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Draco Malfoy', 'Ron Weasley', 'Hermione Granger'}|"{""Dumbledore's Army"", 'Slytherin', 'Slytherin Quidditch', 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Inquisitorial Squad', 'Weasley Family'}"
 Luna’s mouth trembled|-0.2732|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Luna Lovegood'}|"{""Dumbledore's Army"", 'Ravenclaw'}"
  “ — more Death Eaters arrived — and then Snape —  and Snape did it|-0.6361|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape'}|{'Order of the Phoenix', 'Teacher'}
 The Avada Kedavra|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|['Avada Kedavra']|set()|set()
” Harry couldn’t  go on|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  Madam Pomfrey burst into tears|-0.2263|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Poppy Pomfrey'}|set()
 Nobody paid her  any attention except Ginny, who whispered, “Shh!  Listen!”  Gulping, Madam Pomfrey pressed her fingers to her  mouth, her eyes wide|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Ginny Weasley', 'Poppy Pomfrey'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 Somewhere out in the  darkness, a phoenix was singing in a way Harry had  never heard before: a stricken lament of terrible  beauty|-0.765|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 And Harry felt, as he had felt about phoenix  song before, that the music was inside him, not  without: It was his own grief turned magically to song  that echoed across the grounds and through the  castle windows|-0.4939|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  How long they all stood there, listening, he did not  know, nor why it seemed to ease their pain a little to  listen to the sound of their mourning, but it felt like a  long time later that the hospital door opened again  and Professor McGonagall entered the ward|0.2263|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
 Like all  the rest, she bore marks of the recent battle: There  were grazes on her face and her robes were ripped|-0.2732|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  “Molly and Arthur are on their way,” she said, and the  spell of the music was broken: Everyone roused  themselves as though coming out of trances, turning  again to look at Bill, or else to rub their own eyes,  shake their heads|-0.5859|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Molly Weasley', 'Bill Weasley', 'Arthur Weasley'}|{'Order of the Phoenix', 'Ministry', 'Weasley Family'}
 “Harry, what happened? According  to Hagrid you were with Professor Dumbledore when  he — when it happened|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter', 'Rubeus Hagrid', 'Albus Dumbledore'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Headmaster', 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Gamekeeper', 'Potter Family', 'Teacher'}"
 He says Professor Snape was  involved in some — ”  “Snape killed Dumbledore,” said Harry|-0.6705|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Harry Potter'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family', 'Teacher'}"
  She stared at him for a moment, then swayed  alarmingly; Madam Pomfrey, who seemed to have  pulled herself together, ran forward, conjuring a chair  from thin air, which she pushed under McGonagall|-0.5574|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Minerva McGonagall', 'Poppy Pomfrey'}|{'Order of the Phoenix', 'Teacher'}
  “Snape,” repeated McGonagall faintly, falling into the  chair|-0.1531|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
 “We all wondered |0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 but he trusted |0.631|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 always |0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  Snape |0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape'}|{'Order of the Phoenix', 'Teacher'}
 I can’t believe it|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  “Snape was a highly accomplished Occlumens,” said  Lupin, his voice uncharacteristically harsh|0.0754|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Remus Lupin'}|{'Order of the Phoenix', 'Marauders', 'Teacher'}
 “We  always knew that|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  “But Dumbledore swore he was on our side!”  whispered Tonks|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Nymphadora Tonks'}|{'Order of the Phoenix', 'Ministry'}
 “I always thought Dumbledore  must know something about Snape that we didn’t|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape'}|{'Order of the Phoenix', 'Teacher'}
”  “He always hinted that he had an ironclad reason for  trusting Snape,” muttered Professor McGonagall, now  dabbing at the corners of her leaking eyes with a  tartan- edged handkerchief|0.4019|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
 “I mean |0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 with Snape ’s  history |0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape'}|{'Order of the Phoenix', 'Teacher'}
 of course people were bound to wonder |0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  but Dumbledore told me explicitly that Snape ’s  repentance was absolutely genuine|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape'}|{'Order of the Phoenix', 'Teacher'}
 Wouldn’t hear  a word against him!”  “I’d love to know what Snape told him to convince  him,” said Tonks|0.7574|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Nymphadora Tonks'}|{'Order of the Phoenix', 'Ministry', 'Teacher'}
  “I know,” said Harry, and they all turned to look at  him|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 “Snape passed Voldemort the information that  made Voldemort hunt down my mum and dad|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Tom Marvolo Riddle'}|{'Order of the Phoenix', 'Teacher'}
 Then  Snape told Dumbledore he hadn’t realized what he  was doing, he was really sorry he’d done it, sorry that  they were dead|-0.7346|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape'}|{'Order of the Phoenix', 'Teacher'}
”  They all stared at him|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  “And Dumbledore believed that?” said Lupin  incredulously|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Remus Lupin'}|{'Order of the Phoenix', 'Marauders', 'Teacher'}
 “Dumbledore believed Snape was sorry  James was dead? Snape hated James|-0.8689|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'James Potter'}|{'Order of the Phoenix', 'Potter Family', 'Teacher'}
”  “And he didn’t think my mother was worth a damn  either,” said Harry, “because she was Muggle-born|-0.2023|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  ‘Mudblood,’ he called her|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  Nobody asked how Harry knew this|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 All of them  seemed to be lost in horrified shock, trying to digest  the monstrous truth of what had happened|-0.7269|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  “This is all my fault,” said Professor McGonagall  suddenly|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
 She looked disoriented, twisting her wet  handkerchief in her hands|-0.3612|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 “My fault|-0.4019|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 I sent Filius to  fetch Snape tonight, I actually sent for him to come  and help us! If I hadn’t alerted Snape to what was  going on, he might never have joined forces with the  Death Eaters|-0.3595|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Filius Flitwick'}|{'Order of the Phoenix', 'Teacher'}
 I don’t think he knew they were there  before Filius told him, I don’t think he knew they were  coming|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Filius Flitwick'}|{'Teacher'}
”  “It isn’t your fault, Minerva,” said Lupin firmly|-0.4019|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Minerva McGonagall', 'Remus Lupin'}|{'Order of the Phoenix', 'Marauders', 'Teacher'}
 “We  all wanted more help, we were glad to think Snape  was on his way|0.7178|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape'}|{'Order of the Phoenix', 'Teacher'}
”  “So when he arrived at the fight, he joined in on the  Death Eaters’ side?” asked Harry, who wanted every  detail of Snape ’s duplicity and infamy, feverishly  collecting more reasons to hate him, to swear  vengeance|-0.8925|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Harry Potter'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family', 'Teacher'}"
  “I don’t know exactly how it happened,” said Professor  McGonagall distractedly|-0.2263|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
 “It’s all so confusing|-0.3593|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  Dumbledore had told us that he would be leaving the  school for a few hours and that we were to patrol the  corridors just in case |0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 Remus, Bill, and  Nymphadora were to join us |0.296|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Bill Weasley', 'Nymphadora Tonks', 'Remus Lupin'}|{'Order of the Phoenix', 'Marauders', 'Ministry', 'Weasley Family', 'Teacher'}
 and so we patrolled|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  All seemed quiet|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 Every secret passageway out of the  school was covered|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 We knew nobody could fly in|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  There were powerful enchantments on every entrance  into the castle|0.4215|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 I still don’t know how the Death  Eaters can possibly have entered|-0.5994|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  “I do,” said Harry, and he explained, briefly, about the  pair of Vanishing Cabinets and the magical pathway  they formed|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 “So they got in through the Room of  Requirement|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  Almost against his will he glanced from Ron to  Hermione, both of whom looked devastated|-0.6124|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Hermione Granger'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
  “I messed up, Harry,” said Ron bleakly|-0.34|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect', 'Weasley Family', 'Gryffindor Quidditch', 'Potter Family'}"
 “We did like  you told us: We checked the Marauder’s Map and we  couldn’t see Malfoy on it, so we thought he must be in  the Room of Requirement, so me, Ginny, and Neville  went to keep watch on it |0.3612|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Neville Longbottom', 'Ginny Weasley', 'Draco Malfoy'}|"{""Dumbledore's Army"", 'Slytherin', 'Slytherin Quidditch', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Inquisitorial Squad', 'Weasley Family'}"
 but Malfoy got past us|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Draco Malfoy'}|{'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad', 'Prefect'}
”  “He came out of the room about an hour after we  started keeping watch,” said Ginny|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Ginny Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 “He was on his  own, clutching that awful shriveled arm — ”  “His Hand of Glory,” said Ron|0.0516|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
 “Gives light only to the  holder, remember?”  “Anyway,” Ginny went on, “he must have been  checking whether the coast was clear to let the Death  Eaters out, because the moment he saw us he threw  something into the air and it all went pitch-black — ”  “ — Peruvian Instant Darkness Powder,” said Ron  bitterly|-0.743|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Ginny Weasley'}|"{""Dumbledore's Army"", 'Gryffindor', 'Prefect', 'Golden Trio', 'Gryffindor Quidditch', 'Weasley Family'}"
 “Fred and George’s|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'George Weasley', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 I’m going to be having a  word with them about who they let buy their  products|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  “We tried everything, Lumos, Incendio,” said Ginny|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|['Incendio', 'Incendio', 'Lumos']|{'Ginny Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
  “Nothing would penetrate the darkness; all we could  do was grope our way out of the corridor again, and  meanwhile we could hear people rushing past us|-0.25|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  Obviously Malfoy could see because of that hand  thing and was guiding them, but we didn’t dare use  any curses or anything in case we hit each other, and  by the time we’d reached a corridor that was light,  they’d gone|0.4019|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Draco Malfoy'}|{'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad', 'Prefect'}
”  “Luckily,” said Lupin hoarsely, “Ron, Ginny, and  Neville ran into us almost immediately and told us  what had happened|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Neville Longbottom', 'Remus Lupin', 'Ginny Weasley'}|"{'Order of the Phoenix', 'Marauders', ""Dumbledore's Army"", 'Gryffindor', 'Prefect', 'Golden Trio', 'Gryffindor Quidditch', 'Weasley Family', 'Teacher'}"
 We found the Death Eaters  minutes later, heading in the direction of the  Astronomy Tower|-0.5994|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 Malfoy obviously hadn’t expected  more people to be on the watch; he seemed to have  exhausted his supply of Darkness Powder, at any  rate|-0.5423|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Draco Malfoy'}|{'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad', 'Prefect'}
 A fight broke out, they scattered and we gave  chase|-0.6597|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 One of them, Gibbon, broke away and headed  up the tower stairs — ”  “To set off the Mark?” asked Harry|-0.4215|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  “He must have done, yes, they must have arranged  that before they left the Room of Requirement,” said  Lupin|0.4019|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Remus Lupin'}|{'Order of the Phoenix', 'Marauders', 'Teacher'}
 “But I don’t think Gibbon liked the idea of  waiting up there alone for Dumbledore, because he  came running back downstairs to rejoin the fight and  was hit by a Killing Curse that just missed me|-0.8979|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  “So if Ron was watching the Room of Requirement  with Ginny and Neville,” said Harry, turning to  Hermione, “were you — ?”  “Outside Snape’s office, yes,” whispered Hermione,  her eyes sparkling with tears, “with Luna|0.0772|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Neville Longbottom', 'Ginny Weasley', 'Hermione Granger', 'Harry Potter', 'Severus Snape', 'Luna Lovegood'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Ravenclaw', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Teacher'}"
 We hung  around for ages outside it and nothing happened|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  We didn’t know what was going on upstairs, Ron had  taken the map|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
 It was nearly midnight when  Professor Flitwick came sprinting down into the  dungeons|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Filius Flitwick'}|{'Teacher'}
 He was shouting about Death Eaters in  the castle, I don’t think he really registered that Luna  and I were there at all, he just burst his way into  Snape’s office and we heard him saying that Snape  had to go back with him and help and then we heard  a loud thump and Snape came hurtling out of his  room and he saw us and — and — ”  “What?” Harry urged her|-0.5574|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Harry Potter', 'Luna Lovegood'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Ravenclaw', 'Gryffindor Quidditch', 'Potter Family', 'Teacher'}"
  “I was so stupid, Harry!” said Hermione in a high-  pitched whisper|-0.6867|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter', 'Hermione Granger'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Potter Family'}"
 “He said Professor Flitwick had  collapsed and that we should go and take care of him  while he — while he went to help fight the Death  Eaters — ” She covered her face in shame and  continued to talk into her fingers, so that her voice  was muffled|-0.7003|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Filius Flitwick'}|{'Teacher'}
 “We went into his office to see if we  could help Professor Flitwick and found him  unconscious on the floor |0.4019|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Filius Flitwick'}|{'Teacher'}
 and oh, it’s so obvious  now, Snape must have Stupefied Flitwick, but we  didn’t realize, Harry, we didn’t realize, we just let  Snape go!”  “It’s not your fault,” said Lupin firmly|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter', 'Severus Snape', 'Filius Flitwick', 'Remus Lupin'}|"{'Order of the Phoenix', 'Marauders', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family', 'Teacher'}"
 “Hermione,  had you not obeyed Snape and got out of the way, he  probably would have killed you and Luna|-0.6705|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Luna Lovegood', 'Hermione Granger'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Ravenclaw', 'Prefect', 'Teacher'}"
”  “So then he came upstairs,” said Harry, who was  watching Snape running up the marble staircase in  his mind’s eye, his black robes billowing behind him  as ever, pulling his wand from under his cloak as he  ascended, “and he found the place where you were all  fighting|-0.3612|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Harry Potter'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family', 'Teacher'}"
”  “We were in trouble, we were losing,” said Tonks in a  low voice|-0.5859|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Nymphadora Tonks'}|{'Order of the Phoenix', 'Ministry'}
 “Gibbon was down, but the rest of the  Death Eaters seemed ready to fight to the death|-0.9161|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  Neville had been hurt, Bill had been savaged by  Greyback |-0.7506|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Neville Longbottom', 'Bill Weasley', 'Fenrir Greyback'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Werewolf', 'Gryffindor', 'Death Eater', 'Weasley Family'}"
 It was all dark |0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 curses flying  everywhere |0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 The Malfoy boy had vanished, he must  have slipped past, up the stairs |0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Draco Malfoy'}|{'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad', 'Prefect'}
 then more of them  ran after him, but one of them blocked the stair  behind them with some kind of curse|-0.8334|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 Neville ran  at it and got thrown up into the air — ”  “None of us could break through,” said Ron, “and that  massive Death Eater was still firing off jinxes all over  the place, they were bouncing off the walls and barely  missing us|-0.8024|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Neville Longbottom', 'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
”  “And then Snape was there,” said Tonks, “and then  he wasn’t — ”  “I saw him running toward us, but that huge Death  Eater’s jinx just missed me right afterward and I  ducked and lost track of things,” said Ginny|-0.8462|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Severus Snape', 'Nymphadora Tonks', 'Ginny Weasley'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Gryffindor', 'Gryffindor Quidditch', 'Ministry', 'Weasley Family', 'Teacher'}"
  “I saw him run straight through the cursed barrier as  though it wasn’t there,” said Lupin|0.1027|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Remus Lupin'}|{'Order of the Phoenix', 'Marauders', 'Teacher'}
 “I tried to follow  him, but was thrown back just like Neville|0.5023|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Neville Longbottom'}|"{'Gryffindor', ""Dumbledore's Army""}"
”  “He must have known a spell we didn’t,” whispered  McGonagall|0.0|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
 “After all — he was the Defense Against  the Dark Arts teacher|0.128|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 I just assumed that he was  in a hurry to chase after the Death Eaters who’d  escaped up to the tower|-0.5994|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  “He was,” said Harry savagely, “but to help them, not  to stop them |0.0997|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 and I’ll bet you had to have a Dark  Mark to get through that barrier — so what happened  when he came back down?”  “Well, the big Death Eater had just fired off a hex that  caused half the ceiling to fall in, and also broke the  curse blocking the stairs,” said Lupin|-0.9509|161 The Phoenix Lament  |6 Harry Potter And The Half-Blood Prince|[]|{'Remus Lupin'}|{'Order of the Phoenix', 'Marauders', 'Teacher'}
