sentence|sentiment|chapter|book|spells|characters|groups
  “What? What?” said Harry|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  He could not understand why they were both gaping  at him as though he was asking them something  unreasonable|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  “Harry,” said Hermione in a rather frightened voice,  “er |-0.4404|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 how |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 how did Voldemort get into the Ministry  of Magic without anybody realizing he was there?”  “How do I know?” bellowed Harry|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Tom Marvolo Riddle'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “The question is  how we’re going to get in there!”  “But |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Harry, think about this,” said Hermione,  taking a step toward him, “it’s five o’clock in the  afternoon|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 The Ministry of Magic must be full of  workers|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 How would Voldemort and Sirius have got  in without being seen? Harry |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Tom Marvolo Riddle', 'Harry Potter', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders'}"
 they’re probably the  two most wanted wizards in the world|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 You think  they could get into a building full of Aurors  undetected?”  “I dunno, Voldemort used an Invisibility Cloak or  something!” Harry shouted|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Tom Marvolo Riddle'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “Anyway, the Department  of Mysteries has always been completely empty  whenever I’ve been — ”  “You’ve never been there, Harry,” said Hermione  quietly|-0.2716|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “You’ve dreamed about the place, that’s all|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “They’re not normal dreams!” Harry shouted in her  face, standing up and taking a step closer to her in  turn|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 He wanted to shake her|-0.1779|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “How d’you explain  Ron’s dad then, what was all that about, how come I  knew what had happened to him?”  “He’s got a point,” said Ron quietly, looking at  Hermione|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “But this is just — just so unlikely\” said Hermione  desperately|-0.3818|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
 “Harry, how on earth could Voldemort  have got hold of Sirius when he’s been in Grimmauld  Place all the time?”  “Sirius might’ve cracked and just wanted some fresh  air,” said Ron, sounding worried|0.0258|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Tom Marvolo Riddle', 'Harry Potter', 'Ron Weasley', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Weasley Family', 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
 “He’s been  desperate to get out of that house for ages — ”  “But why,” Hermione persisted, “why on earth would  Voldemort want to use Sirius to get the weapon, or  whatever the thing is?”  “I dunno, there could be loads of reasons!” Harry  yelled at her|-0.5411|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Tom Marvolo Riddle', 'Harry Potter', 'Hermione Granger', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
 “Maybe Sirius is just someone  Voldemort doesn’t care about seeing hurt — ”  “You know what, I’ve just thought of something,” said  Ron in a hushed voice|-0.0516|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Tom Marvolo Riddle', 'Ron Weasley', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Weasley Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
 “Sirius’s brother was a Death  Eater, wasn’t he? Maybe he told Sirius the secret of  how to get the weapon!”  “Yeah — and that’s why Dumbledore’s been so keen  to keep Sirius locked up all the time!” said Harry|-0.3055|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders'}"
  “Look, I’m sorry,” cried Hermione, “but neither of you  are making sense, and we’ve got no proof for any of  this, no proof Voldemort and Sirius are even there — ”  “Hermione, Harry’s seen them!” said Ron, rounding  on her|-0.7644|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black', 'Hermione Granger', 'Harry Potter', 'Ron Weasley', 'Tom Marvolo Riddle'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Weasley Family', 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
  “Okay,” she said, looking frightened yet determined,  “I’ve just got to say this|-0.128|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “What?”  “You |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 This isn’t a criticism, Harry! But you do |-0.3054|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  sort of |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 I mean — don’t you think you’ve got a bit of  a — a — saving-people-thing?” she said|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  He glared at her|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “And what’s that supposed to mean,  a ‘saving-people-thing’?”  “Well |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 you |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
” She looked more apprehensive than  ever|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “I mean |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 last year, for instance |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 in the lake  |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 during the Tournament |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 you shouldn’t have |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 I  mean, you didn’t need to save that little Delacour  girl|0.4939|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 You got a bit |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 carried away |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
"”  A wave of hot, prickly anger swept Harry’s body —  how could she remind him of that blunder now?  """|-0.6808|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 I mean, it was really great of you and everything,”  said Hermione quickly, looking positively petrified at  the look on Harry’s face|0.6478|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “Everyone thought it was a  wonderful thing to do — ”  “That’s funny,” said Harry in a trembling voice,  “because I definitely remember Ron saying I’d wasted  time acting the hero|0.6486|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 Is that what you think this is?  You reckon I want to act the hero again?”  “No, no, no!” said Hermione, looking aghast|0.3923|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
 “That’s  not what I mean at all!”  “Well, spit out what you’ve got to say, because we’re  wasting time here!” Harry shouted|-0.508|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “I’m trying to say — Voldemort knows you, Harry! He  took Ginny down into the Chamber of Secrets to lure  you there, it’s the kind of thing he does, he knows  you’re the — the sort of person who’d go to Sirius’s  aid! What if he’s just trying to get you into the  Department of Myst — ?”  “Hermione, it doesn’t matter if he’s done it to get me  there or not — they’ve taken McGonagall to St  Mungo’s, there isn’t anyone left from the Order at  Hogwarts who we can tell, and if we don’t go, Sirius is  dead!”  “But Harry — what if your dream was — was just  that, a dream?”  Harry let out a roar of frustration|-0.5|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black', 'Hermione Granger', 'Harry Potter', 'Minerva McGonagall', 'Ginny Weasley', 'Tom Marvolo Riddle'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Weasley Family', 'Teacher', 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
 Hermione actually  stepped back from him, looking alarmed|-0.34|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
  “You don’t get it!” Harry shouted at her|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “I’m not  having nightmares, I’m not just dreaming! What d’you  think all the Occlumency was for, why d’you think  Dumbledore wanted me prevented from seeing these  things? Because they’re REAL, Hermione — Sirius is  trapped — I’ve seen him — Voldemort’s got him, and  no one else knows, and that means we’re the only  ones who can save him, and if you don’t want to do it,  fine, but I’m going, understand? And if I remember  rightly, you didn’t have a problem with my saving -  people-thing when it was you I was saving from the  dementors, or” — he rounded on Ron — “when it was  your sister I was saving from the basilisk — ”  “I never said I had a problem!” said Ron heatedly|-0.6802|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Tom Marvolo Riddle', 'Hermione Granger', 'Ron Weasley', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Weasley Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
  “But Harry, you’ve just said it,” said Hermione  fiercely|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “Dumbledore wanted you to learn to shut  these things out of your mind, if you’d done  Occlumency properly you’d never have seen this — ”  “IF YOU THINK I’M JUST GOING TO ACT LIKE I  HAVEN T SEEN — ”  “Sirius told you there was nothing more important  than you learning to close your mind!”  “WELL, I EXPECT HE’D SAY SOMETHING  DIFFERENT IF HE KNEW WHAT I’D JUST — ”  The classroom door opened|0.4051|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 Harry, Ron, and  Hermione whipped around|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 Ginny walked in, looking  curious, followed by Luna, who as usual looked as  though she had drifted in accidentally|-0.0258|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'Luna Lovegood'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Ravenclaw', 'Gryffindor', ""Dumbledore's Army""}"
  “Hi,” said Ginny uncertainly|-0.34|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 “We recognized Harry’s  voice — what are you yelling about?”  “Never you mind,” said Harry roughly|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  Ginny raised her eyebrows|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
  “There’s no need to take that tone with me,” she said  coolly|-0.296|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “I was only wondering whether I could help|0.4019|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “Well, you can’t,” said Harry shortly|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “You’re being rather rude, you know,” said Luna  serenely|-0.4588|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Luna Lovegood'}|"{'Ravenclaw', ""Dumbledore's Army""}"
  Harry swore and turned away|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 The very last thing he  wanted now was a conversation with Luna Lovegood|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Luna Lovegood'}|"{'Ravenclaw', ""Dumbledore's Army""}"
  “Wait,” said Hermione suddenly|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
 “Wait |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Harry, they  can help|0.4019|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
”  Harry and Ron looked at her|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “Listen,” she said urgently, “Harry, we need to  establish whether Sirius really has left headquarters  “I’ve told you, I saw — ”  “Harry, I’m begging you, please!” said Hermione  desperately|-0.4389|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
 “Please let’s just check that Sirius isn’t at  home before we go charging off to London — if we find  out he’s not there then I swear I won’t try and stop  you, I’ll come, I’ll d-do whatever it takes to try and  save him — ”  “Sirius is being tortured NOW!” shouted Harry|-0.4753|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders'}"
 “We  haven’t got time to waste — ”  “But if this is a trick of V-Voldemort’s — Harry, we’ve  got to check, we’ve got to — ”  “How?” Harry demanded|-0.5994|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Tom Marvolo Riddle'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “How’re we going to check?”  “We’ll have to use Umbridge’s fire and see if we can  contact him,” said Hermione, who looked positively  terrified at the thought|-0.4588|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger', 'Dolores Umbridge'}|"{'Ministry', 'Teacher', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “Well draw Umbridge away  again, but we’ll need lookouts, and that’s where we  can use Ginny and Luna|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'Luna Lovegood', 'Dolores Umbridge'}|"{'Ministry', 'Gryffindor Quidditch', 'Weasley Family', 'Ravenclaw', 'Gryffindor', ""Dumbledore's Army"", 'Teacher'}"
”  Though clearly struggling to understand what was  going on, Ginny said immediately, “Yeah, well do it,”  and Luna said, “When you say ‘Sirius,’ are you  talking about Stubby Boardman?”  Nobody answered her|0.25|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'Luna Lovegood', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Weasley Family', 'Ravenclaw', 'Order of the Phoenix', 'Gryffindor', 'Marauders'}"
  “Okay,” Harry said aggressively to Hermione, “Okay, if  you can think of a way of doing this quickly, I’m with  you, otherwise I’m going to the Department of  Mysteries right now — ”  “The Department of Mysteries?” said Luna, looking  mildly surprised|-0.1027|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger', 'Luna Lovegood'}|"{'Gryffindor Quidditch', 'Ravenclaw', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “But how are you going to get  there?”  Again, Harry ignored her|-0.3182|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “Right,” said Hermione, twisting her hands together  and pacing up and down between the desks|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
 “Right |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  well |0.2732|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 One of us has to go and find Umbridge and —  and send her off in the wrong direction, keep her  away from her office|-0.4767|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Dolores Umbridge'}|{'Ministry', 'Teacher'}
 They could tell her — I don’t  know — that Peeves is up to something awful as  usual|-0.4588|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Peeves'}|{'Ghost', 'Poltergeist'}
”  “I’ll do it,” said Ron at once|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 “I’ll tell her Peeves is  smashing up the Transfiguration department or  something, it’s miles away from her office|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Peeves'}|{'Ghost', 'Poltergeist'}
 Come to  think of it, I could probably persuade Peeves to do it if  I met him on the way|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Peeves'}|{'Ghost', 'Poltergeist'}
”  It was a mark of the seriousness of the situation that  Hermione made no objection to the smashing up of  the Transfiguration department|-0.34|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
  “Okay,” she said, her brow furrowed as she continued  to pace|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “Now, we need to keep students away from  her office while we force entry, or some Slytherin’s  bound to go and tip her off|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Salazar Slytherin'}|{'Founder', 'Slytherin'}
”  “Luna and I can stand at either end of the corridor,”  said Ginny promptly, “and warn people not to go  down there because someone’s let off a load of  Garroting Gas|-0.1027|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'Luna Lovegood'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Ravenclaw', 'Gryffindor', ""Dumbledore's Army""}"
” Hermione looked surprised at the  readiness with which Ginny had come up with this  lie|0.4404|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'Hermione Granger'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 Ginny shrugged and said, “Fred and George were  planning to do it before they left|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'George Weasley', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
”  “Okay,” said Hermione, “well then, Harry, you and I  will be under the Invisibility Cloak, and we’ll sneak  into the office and you can talk to Sirius — ”  “He’s not there, Hermione!”  “I mean, you can — can check whether Sirius is at  home or not while I keep watch, I don’t think you  should be in there alone, Lee’s already proved the  window’s a weak spot, sending those nifflers through  it|-0.636|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Lee Jordan', 'Harry Potter', 'Hermione Granger', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
”  Even through his anger and impatience Harry  recognized Hermione ’s offer to accompany him into  Umbridge’s office as a sign of solidarity and loyalty|-0.2023|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Hermione Granger', 'Dolores Umbridge'}|"{'Ministry', 'Gryffindor Quidditch', 'Teacher', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “I |0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 okay, thanks,” he muttered|0.2263|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  “Right, well, even if we do all of that, I don’t think  we’re going to be able to bank on more than five  minutes,” said Hermione, looking relieved that Harry  seemed to have accepted the plan, “not with Filch and  the wretched Inquisitorial Squad floating around|0.7003|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Argus Filch', 'Hermione Granger'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Caretaker', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
”  “Five minutes’ll be enough,” said Harry|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “C’mon, let’s  go  “Now?” said Hermione, looking shocked|-0.3182|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger'}|"{'Gryffindor', 'Golden Trio', ""Dumbledore's Army"", 'Prefect'}"
  “Of course now!” said Harry angrily|-0.4753|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “What did you  think, we’re going to wait until after dinner or  something? Hermione, Sirius is being tortured right  now\”  “I — oh all right,” she said desperately|-0.7351|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Hermione Granger', 'Sirius Black'}|"{'Black Family', ""Dumbledore's Army"", 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders', 'Prefect'}"
 “You go and  get the Invisibility Cloak and we’ll meet you at the end  of Umbridge’s corridor, okay?”  Harry did not answer, but flung himself out of the  room and began to fight his way through the milling  crowds outside|-0.5267|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Dolores Umbridge'}|"{'Ministry', 'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Teacher'}"
 Two floors up he met Seamus and  Dean, who hailed him jovially and told him they were  planning a dusk-till-dawn end-of-exams celebration  in the common room|0.2263|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Dean Thomas', 'Seamus Finnigan'}|"{'Gryffindor Quidditch', 'Gryffindor', ""Dumbledore's Army""}"
 Harry barely heard them|0.0|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 He  scrambled through the portrait hole while they were  still arguing about how many black-market  butterbeers they would need and was climbing back  out of it, the Invisibility Cloak and Sirius’s knife  secure in his bag, before they noticed he had left  them|-0.1531|126 Out Of The Fire  |5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
