sentence|sentiment|chapter|book|spells|characters|groups
  more prudent to call off this battle, enter the castle,  and seek him y-yourself?”  “Do not pretend, Lucius|-0.4027|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Lucius Malfoy'}|{'Death Eater'}
 You wish the battle to cease  so that you can discover what has happened to your  son|0.0258|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 And I do not need to seek Potter|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Before the night  is out, Potter will have come to find me|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  Voldemort dropped his gaze once more to the wand in  his fingers|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Tom Marvolo Riddle'}|set()
 It troubled him |-0.4588|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 and those things that  troubled Lord Voldemort needed to be rearranged|-0.4588|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Tom Marvolo Riddle'}|set()
  “Go and fetch Snape|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Severus Snape'}|{'Teacher', 'Order of the Phoenix'}
”  “Snape, m-my Lord?”  “Snape|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Severus Snape'}|{'Teacher', 'Order of the Phoenix'}
 Now|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 I need him|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 There is a — service — I  require from him|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Go|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  Frightened, stumbling a little through the gloom,  Lucius left the room|-0.738|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Lucius Malfoy'}|{'Death Eater'}
 Voldemort continued to stand  there, twirling the wand between his fingers, staring  at it|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Tom Marvolo Riddle'}|set()
  “It is the only way, Nagini,” he whispered, and he  looked around, and there was the great thick snake,  now suspended in midair, twisting gracefully within  the enchanted, protected space he had made for her,  a starry, transparent sphere somewhere between  glittering cage and tank|0.872|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Nagini'}|{'Pet'}
  With a gasp, Harry pulled back and opened his eyes;  at the same moment his ears were assaulted with the  screeches and cries, the smashes and bangs of battle|-0.8271|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “He’s in the Shrieking Shack|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 The snake’s with him,  it’s got some sort of magical protection around it|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 He’s  just sent Lucius Malfoy to find Snape|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy', 'Severus Snape', 'Lucius Malfoy'}|{'Teacher', 'Inquisitorial Squad', 'Slytherin Quidditch', 'Order of the Phoenix', 'Slytherin', 'Death Eater', 'Prefect'}
”  “Voldemort’s sitting in the Shrieking Shack?” said  Hermione, outraged|-0.5423|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Tom Marvolo Riddle'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
 “He’s not — he’s not even  fighting?”  “He doesn’t think he needs to fight,” said Harry|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 “He  thinks I’m going to go to him|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “But why?”  “He knows I’m after Horcruxes — he’s keeping Nagini  close beside him — obviously I’m going to have to go  to him to get near the thing — ”  “Right,” said Ron, squaring his shoulders|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley', 'Nagini'}|"{'Pet', 'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 “So you  can’t go, that’s what he wants, what he’s expecting|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  You stay here and look after Hermione, and I’ll go and  get it — ”  Harry cut across Ron|-0.2732|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  “You two stay here, I’ll go under the Cloak and I’ll be  back as soon as I — ”  “No,” said Hermione, “it makes much more sense if I  take the Cloak and — ”  “Don’t even think about it,” Ron snarled at her|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
  Before Hermione could get farther than “Ron, I’m just  as capable — ” the tapestry at the top of the staircase  on which they stood was ripped open|0.5267|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
  “POTTER!”  Two masked Death Eaters stood there, but even  before their wands were fully raised, Hermione  shouted, “Glisseo\”  The stairs beneath their feet flattened into a chute  and she, Harry, and Ron hurtled down it, unable to  control their speed but so fast that the Death Eaters’  Stunning Spells flew far over their heads|-0.7644|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|['Glisseo']|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 They shot  through the concealing tapestry at the bottom and  spun onto the floor, hitting the opposite wall|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Duro\” cried Hermione, pointing her wand at the  tapestry, and there were two loud, sickening crunches  as the tapestry turned to stone and the Death Eaters  pursuing them crumpled against it|-0.872|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|['Duro']|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
  “Get back!” shouted Ron, and he, Harry, and  Hermione flattened themselves against a door as a  herd of galloping desks thundered past, shepherded  by a sprinting Professor McGonagall|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Minerva McGonagall', 'Harry Potter'}|"{'Teacher', 'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Order of the Phoenix', 'Prefect', 'Potter Family'}"
 She appeared  not to notice them: Her hair had come down and  there was a gash on her cheek|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 As she turned the  corner, they heard her scream, “CHARGE!”  “Harry, you get the Cloak on,” said Hermione|-0.4574|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 “Never  mind us — ”  But he threw it over all three of them; large though  they were, he doubted anyone would see their  disembodied feet through the dust that clogged the  air, the falling stone, the shimmer of spells|-0.5499|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  They ran down the next staircase and found  themselves in a corridor full of duelers|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 The portraits  on either side of the fighters were crammed with  figures screaming advice and encouragement, while  Death Eaters, both masked and unmasked, dueled  students and teachers|-0.5994|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Dean had won himself a  wand, for he was face-to-face with Dolohov, Parvati  with Travers|0.5719|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Antonin Dolohov', 'Dean Thomas', 'Parvati Patil', 'Travers'}|"{'Death Eater', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army""}"
 Harry, Ron, and Hermione raised their  wands at once, ready to strike, but the duelers were  weaving and darting around so much that there was a  strong likelihood of hurting one of their own side if  they cast curses|0.34|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 Even as they stood braced, looking  for the opportunity to act, there came a great  “Wheeeeeeeeeeee\” and, looking up, Harry saw Peeves  zooming over them, dropping Snargaluff pods down  onto the Death Eaters, whose heads were suddenly  engulfed in wriggling green tubers like fat worms|0.6705|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Peeves', 'Harry Potter'}|"{'Ghost', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Poltergeist', 'Gryffindor Quidditch', 'Potter Family'}"
  “Argh!”  A fistful of tubers had hit the Cloak over Ron’s head;  the slimy green roots were suspended improbably in  midair as Ron tried to shake them loose|-0.75|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
  “Someone’s invisible there!” shouted a masked Death  Eater, pointing|-0.636|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  Dean made the most of the Death Eater’s momentary  distraction, knocking him out with a Stunning Spell;  Dolohov attempted to retaliate and Parvati shot a  Body-Bind Curse at him|-0.8255|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Antonin Dolohov', 'Dean Thomas', 'Parvati Patil'}|"{'Death Eater', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army""}"
  “LET’S GO!” Harry yelled, and he, Ron, and Hermione  gathered the Cloak tightly around themselves and  pelted, heads down, through the midst of the fighters,  slipping a little in pools of Snargaluff juice, toward the  top of the marble staircase into the entrance hall|0.2244|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  “I’m Draco Malfoy, I’m Draco, I’m on your side!”  Draco was on the upper landing, pleading with  another masked Death Eater|-0.636|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy'}|{'Slytherin', 'Inquisitorial Squad', 'Prefect', 'Slytherin Quidditch'}
 Harry Stunned the  Death Eater as they passed: Malfoy looked around,  beaming, for his savior, and Ron punched him from  under the Cloak|-0.6486|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley', 'Harry Potter', 'Draco Malfoy'}|"{'Inquisitorial Squad', 'Slytherin Quidditch', 'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Slytherin', 'Prefect', 'Potter Family'}"
 Malfoy fell backward on top of the  Death Eater, his mouth bleeding, utterly bemused|-0.4767|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Draco Malfoy'}|{'Slytherin', 'Inquisitorial Squad', 'Prefect', 'Slytherin Quidditch'}
  “And that’s the second time we’ve saved your life  tonight, you two-faced bastard!” Ron yelled|0.4753|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
  There were more duelers all over the stairs and in the  hall, Death Eaters everywhere Harry looked: Yaxley,  close to the front doors, in combat with Flitwick, a  masked Death Eater dueling Kingsley right beside  them|-0.8807|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Corban Yaxley', 'Filius Flitwick', 'Harry Potter', 'Kingsley Shacklebolt'}|"{'Teacher', 'Golden Trio', 'Gryffindor', 'Ministry', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Order of the Phoenix', 'Death Eater', 'Potter Family'}"
 Students ran in every direction, some carrying  or dragging injured friends|0.1027|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Harry directed a Stunning  Spell toward the masked Death Eater; it missed but  nearly hit Neville, who had emerged from nowhere  brandishing armfuls of Venomous Tentacula, which  looped itself happily around the nearest Death Eater  and began reeling him in|-0.4019|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Neville Longbottom', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  Harry, Ron, and Hermione sped down the marble  staircase: Glass shattered to their left, and the  Slytherin hourglass that had recorded House points  spilled its emeralds everywhere, so that people slipped  and staggered as they ran|-0.4767|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter', 'Salazar Slytherin'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Founder', 'Gryffindor Quidditch', 'Slytherin', 'Prefect', 'Potter Family'}"
 Two bodies fell from the  balcony overhead as they reached the ground, and a  gray blur that Harry took for an animal sped four-  legged across the hall to sink its teeth into one of the  fallen|-0.2732|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “NO!” shrieked Hermione, and with a deafening blast  from her wand, Fenrir Greyback was thrown  backward from the feebly stirring body of Lavender  Brown|-0.3595|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Fenrir Greyback', 'Lavender Brown'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Werewolf', 'Death Eater', 'Prefect'}"
 He hit the marble banisters and struggled to  return to his feet|-0.34|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Then, with a bright white flash and  a crack, a crystal ball fell on top of his head, and he  crumpled to the ground and did not move|0.5719|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “I have more!” shrieked Professor Trelawney from over  the banisters|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Sybill Trelawney'}|{'Teacher'}
 “More for any who want them! Here — ”  And with a movement like a tennis serve, she heaved  another enormous crystal sphere from her bag, waved  her wand through the air, and caused the ball to  speed across the hall and smash through a window|0.4753|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  At the same moment, the heavy wooden front doors  burst open, and more of the gigantic spiders forced  their way into the entrance hall|-0.4588|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  Screams of terror rent the air: The fighters scattered,  Death Eaters and Hogwartians alike, and red and  green jets of light flew into the midst of the oncoming  monsters, which shuddered and reared, more  terrifying than ever|-0.9286|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “How do we get out?” yelled Ron over all the  screaming, but before either Harry or Hermione could  answer they were bowled aside: Hagrid had come  thundering down the stairs, brandishing his flowery  pink umbrella|-0.2023|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Rubeus Hagrid', 'Harry Potter'}|"{'Teacher', 'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gamekeeper', 'Gryffindor Quidditch', 'Order of the Phoenix', 'Prefect', 'Potter Family'}"
  “Don’t hurt ’em, don’t hurt ’em!” he yelled|-0.7959|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “HAGRID, NO!”  Harry forgot everything else: He sprinted out from  under the Cloak, running bent double to avoid the  curses illuminating the whole hall|-0.3595|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “HAGRID, COME BACK!”  But he was not even halfway to Hagrid when he saw it  happen: Hagrid vanished amongst the spiders, and  with a great scurrying, a foul swarming movement,  they retreated under the onslaught of spells, Hagrid  buried in their midst|0.7871|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Rubeus Hagrid'}|{'Teacher', 'Gamekeeper', 'Order of the Phoenix'}
  “HAGRID!”  Harry heard someone calling his own name, whether  friend or foe he did not care: He was sprinting down  the front steps into the dark grounds, and the spiders  were swarming away with their prey, and he could see  nothing of Hagrid at all|-0.3859|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Rubeus Hagrid', 'Harry Potter'}|"{'Teacher', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gamekeeper', 'Gryffindor Quidditch', 'Order of the Phoenix', 'Potter Family'}"
  “HAGRID!”  He thought he could make out an enormous arm  waving from the midst of the spider swarm, but as he  made to chase after them, his way was impeded by a  monumental foot, which swung down out of the  darkness and made the ground on which he stood  shudder|-0.4199|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 He looked up: A giant stood before him,  twenty feet high, its head hidden in shadow, nothing  but its treelike, hairy shins illuminated by light from  the castle doors|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 With one brutal, fluid movement, it  smashed a massive fist through an upper window,  and glass rained down upon Harry, forcing him back  under the shelter of the doorway|-0.6249|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “Oh my — !” shrieked Hermione, as she and Ron  caught up with Harry and gazed upward at the giant  now trying to seize people through the window above|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  “DONT!” Ron yelled, grabbing Hermione’s hand as  she raised her wand|0.5411|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 “Stun him and hell crush half  the castle — ”  “HAGGER?”  Grawp came lurching around the corner of the castle;  only now did Harry realize that Grawp was, indeed,  an undersized giant|-0.7351|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter', 'Grawp'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 The gargantuan monster trying  to crush people on the upper floors looked around  and let out a roar|-0.1531|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 The stone steps trembled as he  stomped toward his smaller kin, and Grawp ’s  lopsided mouth fell open, showing yellow, half-brick-  sized teeth; and then they launched themselves at  each other with the savagery of lions|-0.6249|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Grawp'}|set()
  “RUN!” Harry roared; the night was full of hideous  yells and blows as the giants wrestled, and he seized  Hermione’s hand and tore down the steps into the  grounds, Ron bringing up the rear|0.5411|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 Harry had not lost  hope of finding and saving Hagrid; he ran so fast that  they were halfway toward the forest before they were  brought up short again|-0.1139|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Rubeus Hagrid', 'Harry Potter'}|"{'Teacher', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gamekeeper', 'Gryffindor Quidditch', 'Order of the Phoenix', 'Potter Family'}"
  The air around them had frozen: Harry’s breath  caught and solidified in his chest|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 Shapes moved out  in the darkness, swirling figures of concentrated  blackness, moving in a great wave toward the castle,  their faces hooded and their breath rattling|0.4767|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  Ron and Hermione closed in beside him as the  sounds of fighting behind them grew suddenly muted,  deadened, because a silence only dementors could  bring was falling thickly through the night, and Fred  was gone, and Hagrid was surely dying or already  dead|-0.6705|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Rubeus Hagrid', 'Fred Weasley'}|"{'Teacher', 'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gamekeeper', 'Gryffindor Quidditch', 'Order of the Phoenix', 'Prefect'}"
  “Come on, Harry!” said Hermione’s voice from a very  long way away|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 “Patronuses, Harry, come on!”  He raised his wand, but a dull hopelessness was  spreading through him: How many more lay dead  that he did not yet know about; he felt as though his  soul had already half left his body|-0.9575|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “HARRY, COME ON!” screamed Hermione|-0.3802|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
  A hundred dementors were advancing, gliding toward  them, sucking their way closer to Harry’s despair,  which was like a promise of a feast|0.3612|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  He saw Ron’s silver terrier burst into the air, flicker  feebly, and expire; he saw Hermione’s otter twist in  midair and fade; and his own wand trembled in his  hand, and he almost welcomed the oncoming  oblivion, the promise of nothing, of no feeling|0.6985|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
  And then a silver hare, a boar, and a fox soared past  Harry, Ron, and Hermione’s heads: The dementors  fell back before the creatures’ approach|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 Three more  people had arrived out of the darkness to stand  beside them, their wands outstretched, continuing to  cast their Patronuses: Luna, Ernie, and Seamus|-0.25|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Ernie Macmillan', 'Seamus Finnigan', 'Luna Lovegood'}|"{'Hufflepuff', 'Gryffindor', ""Dumbledore's Army"", 'Ravenclaw', 'Prefect'}"
  “That’s right,” said Luna encouragingly, as if they  were back in the Room of Requirement and this was  simply spell practice for the D|0.4588|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Luna Lovegood'}|"{'Ravenclaw', ""Dumbledore's Army""}"
A|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 “That’s right, Harry  |0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 come on, think of something happy|0.5719|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Something happy?” he said, his voice cracked|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “We’re all still here,” she whispered, “we’re still  fighting|-0.3612|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Come on, now|0.0|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  There was a silver spark, then a wavering light, and  then, with the greatest effort it had ever cost him, the  stag burst from the end of Harry’s wand|0.6705|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 It cantered  forward, and now the dementors scattered in earnest,  and immediately the night was mild again, but the  sounds of the surrounding battle were loud in his  ears|-0.3071|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Can’t thank you enough,” said Ron shakily, turning  to Luna, Ernie, and Seamus, “you just saved — ”  With a roar and an earth-quaking tremor, another  giant came lurching out of the darkness from the  direction of the forest, brandishing a club taller than  any of them|0.3818|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley', 'Ernie Macmillan', 'Seamus Finnigan', 'Luna Lovegood'}|"{'Hufflepuff', 'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Ravenclaw', 'Gryffindor Quidditch', 'Prefect'}"
  “RUN!” Harry shouted again, but the others needed  no telling: They all scattered, and not a second too  soon, for next moment the creature’s vast foot had  fallen exactly where they had been standing|-0.7463|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 Harry  looked round: Ron and Hermione were following him,  but the other three had vanished back into the battle|-0.5267|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  “Let’s get out of range!” yelled Ron as the giant swung  its club again and its bellows echoed through the  night, across the grounds where bursts of red and  green light continued to illuminate the darkness|-0.3164|194 The Elder Wand  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
